Datum,Last Transaction,Maximum,Minimum,Average,Change,Amount,Total
31.7.2019,"80.000,00","80.000,00","80.000,00","80.000,00","0,00",0.0,0
30.7.2019,"80.000,00","80.000,00","80.000,00","80.000,00","2,56",1.0,80.000
29.7.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
26.7.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
25.7.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
24.7.2019,"78.000,00","78.000,00","78.000,00","78.000,00","1,30",2.0,156.000
23.7.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",0.0,0
22.7.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",5.0,385.000
19.7.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",0.0,0
18.7.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",0.0,0
17.7.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",0.0,0
16.7.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",0.0,0
15.7.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",3.0,231.000
12.7.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",0.0,0
11.7.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",0.0,0
10.7.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,65",3.0,231.000
09.7.2019,"76.500,00","76.500,00","76.500,00","76.500,00","-0,65",1.0,76.500
08.7.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",0.0,0
05.7.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",0.0,0
04.7.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",0.0,0
03.7.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",0.0,0
02.7.2019,"77.000,00","77.000,00","77.000,00","77.000,00","-0,13",9.0,693.000
01.7.2019,"77.100,00","77.100,00","77.100,00","77.100,00","0,00",0.0,0
28.6.2019,"77.100,00","77.100,00","77.100,00","77.100,00","0,00",0.0,0
27.6.2019,"77.100,00","77.100,00","77.100,00","77.100,00","0,00",0.0,0
26.6.2019,"77.100,00","77.100,00","77.100,00","77.100,00","0,00",0.0,0
25.6.2019,"77.100,00","77.100,00","77.100,00","77.100,00","0,00",0.0,0
24.6.2019,"77.100,00","77.100,00","77.100,00","77.100,00","0,00",0.0,0
21.6.2019,"77.100,00","77.100,00","77.100,00","77.100,00","0,00",0.0,0
20.6.2019,"77.100,00","77.100,00","77.100,00","77.100,00","0,00",0.0,0
19.6.2019,"77.100,00","77.100,00","77.100,00","77.100,00","0,13",2.0,154.200
18.6.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",0.0,0
17.6.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",2.0,154.000
13.6.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",0.0,0
12.6.2019,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",0.0,0
11.6.2019,"77.000,00","77.000,00","77.000,00","77.000,00","-1,28",3.0,231.000
10.6.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",2.0,156.000
07.6.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
06.6.2019,"78.000,00","78.000,00","78.000,00","78.000,00","-0,09",1.0,78.000
05.6.2019,"78.200,00","78.200,00","78.200,00","78.066,67","0,00",0.0,0
03.6.2019,"78.200,00","78.200,00","78.200,00","78.066,67","0,00",0.0,0
31.5.2019,"78.200,00","78.200,00","78.000,00","78.066,67","-0,76",6.0,468.400
30.5.2019,"79.000,00","79.000,00","79.000,00","78.666,67","0,00",0.0,0
29.5.2019,"79.000,00","79.000,00","79.000,00","78.666,67","0,00",0.0,0
28.5.2019,"79.000,00","79.000,00","78.000,00","78.666,67","-1,67",3.0,236.000
27.5.2019,"80.000,00","80.000,00","80.000,00","80.000,75","0,00",0.0,0
23.5.2019,"80.000,00","80.000,00","80.000,00","80.000,75","0,00",0.0,0
22.5.2019,"80.000,00","80.000,00","80.000,00","80.000,75","0,00",0.0,0
21.5.2019,"80.000,00","80.001,00","80.000,00","80.000,75","0,76",4.0,320.003
20.5.2019,"80.000,00","80.000,00","80.000,00","79.400,00","0,00",0.0,0
17.5.2019,"80.000,00","80.000,00","80.000,00","79.400,00","0,00",0.0,0
16.5.2019,"80.000,00","80.000,00","79.000,00","79.400,00","1,79",5.0,397.000
15.5.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
14.5.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
13.5.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
10.5.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
09.5.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
08.5.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
07.5.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",5.0,390.000
06.5.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
03.5.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
02.5.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
30.4.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
25.4.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
24.4.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",2.0,156.000
23.4.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
22.4.2019,"78.000,00","78.000,00","78.000,00","78.000,00","0,00",0.0,0
19.4.2019,"78.000,00","78.000,00","78.000,00","78.000,00","-0,36",1.0,78.000
18.4.2019,"78.280,00","78.280,00","78.280,00","78.279,40","0,00",0.0,0
17.4.2019,"78.280,00","78.280,00","78.279,00","78.279,40","3,00",5.0,391.397
16.4.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
15.4.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
12.4.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
11.4.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
10.4.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
09.4.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",3.0,228.000
08.4.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
05.4.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
04.4.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
03.4.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
02.4.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
01.4.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
29.3.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
28.3.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
27.3.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
26.3.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
25.3.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
22.3.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
21.3.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
20.3.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
19.3.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
18.3.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
15.3.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",0.0,0
14.3.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",2.0,152.000
13.3.2019,"76.000,00","76.000,00","76.000,00","75.999,80","0,00",0.0,0
12.3.2019,"76.000,00","76.000,00","75.999,00","75.999,80","0,00",5.0,379.999
11.3.2019,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",3.0,228.000
08.3.2019,"76.000,00","76.000,00","76.000,00","76.000,00","-0,33",5.0,380.000
07.3.2019,"76.250,00","76.250,00","76.250,00","76.250,00","0,00",6.0,457.500
06.3.2019,"76.250,00","76.250,00","76.250,00","76.250,00","0,00",0.0,0
05.3.2019,"76.250,00","76.250,00","76.250,00","76.250,00","0,00",12.0,915.000
04.3.2019,"76.000,00","76.500,00","76.000,00","76.250,00","-0,59",6.0,457.500
01.3.2019,"76.700,00","76.700,00","76.700,00","76.700,00","0,00",0.0,0
28.2.2019,"76.700,00","76.700,00","76.700,00","76.700,00","0,00",0.0,0
27.2.2019,"76.700,00","76.700,00","76.700,00","76.700,00","0,00",0.0,0
26.2.2019,"76.700,00","76.700,00","76.700,00","76.700,00","0,00",0.0,0
25.2.2019,"76.700,00","76.700,00","76.700,00","76.700,00","0,00",5.0,383.500
22.2.2019,"76.700,00","76.700,00","76.700,00","76.700,00","0,13",10.0,767.000
21.2.2019,"76.600,00","76.600,00","76.600,00","76.600,00","2,13",5.0,383.000
20.2.2019,"75.000,00","75.000,00","75.000,00","75.000,00","0,00",0.0,0
19.2.2019,"75.000,00","75.000,00","75.000,00","75.000,00","0,00",0.0,0
18.2.2019,"75.000,00","75.000,00","75.000,00","75.000,00","0,81",2.0,150.000
15.2.2019,"74.399,00","74.399,00","74.399,00","74.399,00","0,00",0.0,0
14.2.2019,"74.399,00","74.399,00","74.399,00","74.399,00","0,00",0.0,0
13.2.2019,"74.399,00","74.399,00","74.399,00","74.399,00","0,00",0.0,0
12.2.2019,"74.399,00","74.399,00","74.399,00","74.399,00","0,00",0.0,0
11.2.2019,"74.399,00","74.399,00","74.399,00","74.399,00","0,00",0.0,0
08.2.2019,"74.399,00","74.399,00","74.399,00","74.399,00","-3,00",2.0,148.798
07.2.2019,"76.700,00","76.700,00","76.700,00","76.700,00","5,39",1.0,76.700
06.2.2019,"72.777,00","72.777,00","72.777,00","72.777,00","0,00",0.0,0
05.2.2019,"72.777,00","72.777,00","72.777,00","72.777,00","-2,96",1.0,72.777
04.2.2019,"75.000,00","75.000,00","75.000,00","75.000,00","0,00",0.0,0
01.2.2019,"75.000,00","75.000,00","75.000,00","75.000,00","0,00",0.0,0
31.1.2019,"75.000,00","75.000,00","75.000,00","75.000,00","0,00",0.0,0
30.1.2019,"75.000,00","75.000,00","75.000,00","75.000,00","0,00",0.0,0
29.1.2019,"75.000,00","75.000,00","75.000,00","75.000,00","0,00",0.0,0
28.1.2019,"75.000,00","75.000,00","75.000,00","75.000,00","0,71",1.0,75.000
25.1.2019,"74.799,00","74.799,00","73.500,00","74.474,25","1,33",8.0,595.794
24.1.2019,"73.500,00","73.500,00","73.500,00","73.500,00","0,00",0.0,0
23.1.2019,"73.500,00","73.500,00","73.500,00","73.500,00","0,00",1.0,73.500
22.1.2019,"73.500,00","73.500,00","73.500,00","73.500,00","-1,74",3.0,220.500
21.1.2019,"74.799,00","74.799,00","74.799,00","74.799,00","0,00",0.0,0
18.1.2019,"74.799,00","74.799,00","74.799,00","74.799,00","0,00",0.0,0
17.1.2019,"74.799,00","74.799,00","74.799,00","74.799,00","0,00",0.0,0
16.1.2019,"74.799,00","74.799,00","74.799,00","74.799,00","0,00",0.0,0
15.1.2019,"74.799,00","74.799,00","74.799,00","74.799,00","0,00",0.0,0
14.1.2019,"74.799,00","74.799,00","74.799,00","74.799,00","0,00",0.0,0
11.1.2019,"74.799,00","74.799,00","74.799,00","74.799,00","0,00",0.0,0
10.1.2019,"74.799,00","74.799,00","74.799,00","74.799,00","7,62",1.0,74.799
09.1.2019,"69.500,00","69.500,00","69.500,00","69.500,00","0,72",2.0,139.000
08.1.2019,"69.000,00","69.000,00","69.000,00","69.000,00","1,62",2.0,138.000
04.1.2019,"67.900,00","67.900,00","67.900,00","67.900,00","0,00",0.0,0
03.1.2019,"67.900,00","67.900,00","67.900,00","67.900,00","0,00",0.0,0
02.1.2019,"67.900,00","67.900,00","67.900,00","67.900,00","0,00",0.0,0
28.12.2018,"67.900,00","67.900,00","67.900,00","67.900,00","0,00",0.0,0
27.12.2018,"67.900,00","67.900,00","67.900,00","67.900,00","0,00",0.0,0
26.12.2018,"67.900,00","67.900,00","67.900,00","67.900,00","0,00",0.0,0
25.12.2018,"67.900,00","67.900,00","67.900,00","67.900,00","0,00",0.0,0
24.12.2018,"67.900,00","67.900,00","67.900,00","67.900,00","0,00",0.0,0
21.12.2018,"67.900,00","67.900,00","67.900,00","67.900,00","0,00",0.0,0
20.12.2018,"67.900,00","67.900,00","67.900,00","67.900,00","0,00",0.0,0
19.12.2018,"67.900,00","67.900,00","67.900,00","67.900,00","0,00",0.0,0
18.12.2018,"67.900,00","67.900,00","67.900,00","67.900,00","0,00",0.0,0
17.12.2018,"67.900,00","67.900,00","67.900,00","67.900,00","0,00",0.0,0
14.12.2018,"67.900,00","67.900,00","67.900,00","67.900,00","0,00",2.0,135.800
13.12.2018,"67.900,00","67.900,00","67.900,00","67.900,00","0,00",0.0,0
12.12.2018,"67.900,00","67.900,00","67.900,00","67.900,00","-3,00",2.0,135.800
11.12.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
10.12.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
07.12.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
06.12.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
05.12.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
04.12.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
03.12.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
30.11.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
29.11.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
28.11.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
27.11.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
26.11.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
23.11.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
22.11.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
21.11.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",6.0,420.000
20.11.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
19.11.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
16.11.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
15.11.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
14.11.2018,"70.000,00","70.000,00","70.000,00","70.000,00","0,00",0.0,0
13.11.2018,"70.000,00","70.000,00","70.000,00","70.000,00","1,45",5.0,350.000
12.11.2018,"69.000,00","69.000,00","69.000,00","69.000,00","0,00",0.0,0
09.11.2018,"69.000,00","69.000,00","69.000,00","69.000,00","0,00",0.0,0
08.11.2018,"69.000,00","69.000,00","69.000,00","69.000,00","1,47",7.0,483.000
07.11.2018,"68.000,00","68.000,00","68.000,00","68.000,00","1,32",1.0,68.000
06.11.2018,"68.000,00","68.000,00","68.000,00","67.111,11","0,00",0.0,0
05.11.2018,"68.000,00","68.000,00","68.000,00","67.111,11","0,00",0.0,0
02.11.2018,"68.000,00","68.000,00","68.000,00","67.111,11","0,00",0.0,0
01.11.2018,"68.000,00","68.000,00","68.000,00","67.111,11","0,00",0.0,0
31.10.2018,"68.000,00","68.000,00","68.000,00","67.111,11","0,00",0.0,0
30.10.2018,"68.000,00","68.000,00","67.000,00","67.111,11","0,17",9.0,604.000
29.10.2018,"67.000,00","67.000,00","67.000,00","67.000,00","0,00",0.0,0
26.10.2018,"67.000,00","67.000,00","67.000,00","67.000,00","0,00",0.0,0
25.10.2018,"67.000,00","67.000,00","67.000,00","67.000,00","-1,65",9.0,603.000
24.10.2018,"68.126,00","68.126,00","68.126,00","68.126,00","0,00",9.0,613.134
22.10.2018,"68.126,00","68.126,00","68.126,00","68.126,00","10,00",13.0,885.638
19.10.2018,"62.002,00","62.002,00","60.510,00","61.933,45","4,96",22.0,1.362.536
18.10.2018,"59.005,00","59.005,00","59.005,00","59.005,00","0,01",3.0,177.015
17.10.2018,"59.002,00","59.002,00","59.002,00","59.002,00","0,00",0.0,0
16.10.2018,"59.002,00","59.002,00","59.002,00","59.002,00","-1,66",39.0,2.301.078
15.10.2018,"60.000,00","60.000,00","60.000,00","60.000,00","0,00",2.0,120.000
12.10.2018,"60.000,00","60.000,00","60.000,00","60.000,00","-2,44",1.0,60.000
10.10.2018,"62.000,00","62.000,00","61.000,00","61.500,00","7,89",4.0,3.479.000
09.10.2018,"57.000,00","57.000,00","57.000,00","57.000,00","-2,68",2.0,114.000
08.10.2018,"57.489,00","58.999,00","57.489,00","58.567,57","-1,18",7.0,409.973
05.10.2018,"59.267,00","59.267,00","59.267,00","59.267,00","-3,00",4.0,237.068
04.10.2018,"61.100,00","61.100,00","61.100,00","61.100,00","0,00",5.0,305.500
03.10.2018,"61.101,00","61.101,00","61.101,00","61.101,00","0,00",3.0,183.303
02.10.2018,"61.101,00","61.101,00","61.101,00","61.101,00","0,00",0.0,0
01.10.2018,"61.101,00","61.101,00","61.101,00","61.101,00","-2,75",2.0,122.202
28.9.2018,"62.831,00","62.831,00","62.831,00","62.830,25","0,00",0.0,0
27.9.2018,"62.831,00","62.831,00","62.830,00","62.830,25","2,83",12.0,753.963
26.9.2018,"61.100,00","61.100,00","61.100,00","61.100,00","0,00",0.0,0
25.9.2018,"61.100,00","61.100,00","61.100,00","61.100,00","0,00",0.0,0
24.9.2018,"61.100,00","61.100,00","61.100,00","61.100,00","0,00",1.0,61.100
21.9.2018,"61.100,00","61.100,00","61.100,00","61.100,00","0,00",0.0,0
20.9.2018,"61.100,00","61.100,00","61.100,00","61.100,00","0,00",0.0,0
19.9.2018,"61.100,00","61.100,00","61.100,00","61.100,00","0,00",0.0,0
18.9.2018,"61.100,00","61.100,00","61.100,00","61.100,00","0,00",3.0,183.300
17.9.2018,"61.100,00","61.100,00","61.100,00","61.100,00","0,00",0.0,0
14.9.2018,"61.100,00","61.100,00","61.100,00","61.100,00","0,00",0.0,0
13.9.2018,"61.100,00","61.100,00","61.100,00","61.100,00","0,16",1.0,61.100
12.9.2018,"61.001,00","61.001,00","61.001,00","61.001,00","0,00",0.0,0
11.9.2018,"61.001,00","61.001,00","61.001,00","61.001,00","0,00",0.0,0
10.9.2018,"61.001,00","61.001,00","61.001,00","61.001,00","0,00",0.0,0
07.9.2018,"61.001,00","61.001,00","61.001,00","61.001,00","0,00",0.0,0
06.9.2018,"61.001,00","61.001,00","61.001,00","61.001,00","0,00",0.0,0
05.9.2018,"61.001,00","61.001,00","61.001,00","61.001,00","0,00",0.0,0
04.9.2018,"61.001,00","61.001,00","61.001,00","61.001,00","0,00",0.0,0
03.9.2018,"61.001,00","61.001,00","61.001,00","61.001,00","5,17",7.0,427.007
31.8.2018,"58.000,00","58.000,00","58.000,00","58.000,00","0,00",0.0,0
30.8.2018,"58.000,00","58.000,00","58.000,00","58.000,00","0,00",0.0,0
29.8.2018,"58.000,00","58.000,00","58.000,00","58.000,00","0,00",0.0,0
27.8.2018,"58.000,00","58.000,00","58.000,00","58.000,00","0,00",0.0,0
24.8.2018,"58.000,00","58.000,00","58.000,00","58.000,00","0,00",0.0,0
23.8.2018,"58.000,00","58.000,00","58.000,00","58.000,00","0,00",0.0,0
22.8.2018,"58.000,00","58.000,00","58.000,00","58.000,00","0,00",0.0,0
21.8.2018,"58.000,00","58.000,00","58.000,00","58.000,00","0,00",0.0,0
20.8.2018,"58.000,00","58.000,00","58.000,00","58.000,00","-2,52",4.0,232.000
17.8.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
16.8.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
15.8.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
14.8.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
13.8.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
10.8.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
09.8.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
08.8.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
07.8.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
06.8.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
03.8.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
01.8.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
31.7.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
30.7.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
27.7.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
26.7.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
25.7.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
24.7.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
23.7.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
20.7.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
19.7.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
18.7.2018,"59.500,00","59.500,00","59.500,00","59.500,00","0,00",0.0,0
17.7.2018,"59.500,00","59.500,00","59.500,00","59.500,00","-2,09",2.0,119.000
16.7.2018,"60.302,00","60.302,00","60.302,00","60.767,33","0,00",0.0,0
13.7.2018,"60.302,00","60.302,00","60.302,00","60.767,33","0,00",0.0,0
12.7.2018,"60.302,00","60.302,00","60.302,00","60.767,33","0,00",0.0,0
11.7.2018,"60.302,00","60.302,00","60.302,00","60.767,33","0,00",0.0,0
10.7.2018,"60.302,00","60.302,00","60.302,00","60.767,33","0,00",0.0,0
09.7.2018,"60.302,00","60.302,00","60.302,00","60.767,33","0,00",0.0,0
06.7.2018,"60.302,00","60.302,00","60.302,00","60.767,33","0,00",0.0,0
05.7.2018,"60.302,00","60.302,00","60.302,00","60.767,33","0,00",0.0,0
04.7.2018,"60.302,00","60.302,00","60.302,00","60.767,33","0,00",0.0,0
03.7.2018,"60.302,00","61.000,00","60.302,00","60.767,33","-0,38",3.0,182.302
02.7.2018,"61.000,00","61.000,00","61.000,00","61.000,00","0,00",0.0,0
29.6.2018,"61.000,00","61.000,00","61.000,00","61.000,00","0,00",0.0,0
28.6.2018,"61.000,00","61.000,00","61.000,00","61.000,00","0,00",0.0,0
27.6.2018,"61.000,00","61.000,00","61.000,00","61.000,00","0,00",0.0,0
26.6.2018,"61.000,00","61.000,00","61.000,00","61.000,00","1,24",4.0,244.000
25.6.2018,"60.250,00","60.250,00","60.250,00","60.250,00","3,52",5.0,301.250
22.6.2018,"58.200,00","58.200,00","58.200,00","58.200,00","0,00",0.0,0
21.6.2018,"58.200,00","58.200,00","58.200,00","58.200,00","0,00",0.0,0
20.6.2018,"58.200,00","58.200,00","58.200,00","58.200,00","0,00",0.0,0
19.6.2018,"58.200,00","58.200,00","58.200,00","58.200,00","0,00",0.0,0
18.6.2018,"58.200,00","58.200,00","58.200,00","58.200,00","0,00",0.0,0
14.6.2018,"58.200,00","58.200,00","58.200,00","58.200,00","0,00",0.0,0
13.6.2018,"58.200,00","58.200,00","58.200,00","58.200,00","0,00",0.0,0
12.6.2018,"58.200,00","58.200,00","58.200,00","58.200,00","-3,00",6.0,349.200
11.6.2018,"60.000,00","60.000,00","60.000,00","60.000,00","0,00",0.0,0
08.6.2018,"60.000,00","60.000,00","60.000,00","60.000,00","0,00",10.0,600.000
07.6.2018,"60.000,00","60.000,00","60.000,00","60.000,00","0,00",0.0,0
06.6.2018,"60.000,00","60.000,00","60.000,00","60.000,00","5,26",2.0,120.000
05.6.2018,"57.000,00","57.000,00","57.000,00","57.000,00","0,88",7.0,399.000
04.6.2018,"56.500,00","56.500,00","56.500,00","56.500,00","0,00",14.0,791.000
01.6.2018,"56.500,00","56.500,00","56.500,00","56.500,00","0,00",0.0,0
31.5.2018,"56.500,00","56.500,00","56.500,00","56.500,00","0,00",0.0,0
30.5.2018,"56.500,00","56.500,00","56.500,00","56.500,00","0,00",0.0,0
29.5.2018,"56.500,00","56.500,00","56.500,00","56.500,00","0,00",0.0,4.976.100
28.5.2018,"56.500,00","56.500,00","56.500,00","56.500,00","0,00",0.0,0
23.5.2018,"56.500,00","56.500,00","56.500,00","56.500,00","0,00",0.0,0
22.5.2018,"56.500,00","56.500,00","56.500,00","56.500,00","0,00",0.0,4.976.100
21.5.2018,"56.500,00","56.500,00","56.500,00","56.500,00","0,00",0.0,0
18.5.2018,"56.500,00","56.500,00","56.500,00","56.500,00","0,00",0.0,0
17.5.2018,"56.500,00","56.500,00","56.500,00","56.500,00","-4,24",8.0,6.687.160
16.5.2018,"59.000,00","59.000,00","59.000,00","59.000,00","0,00",0.0,0
15.5.2018,"59.000,00","59.000,00","59.000,00","59.000,00","3,51",2.0,118.000
14.5.2018,"57.000,00","57.000,00","57.000,00","57.000,00","0,00",0.0,0
11.5.2018,"57.000,00","57.000,00","57.000,00","57.000,00","0,00",0.0,0
10.5.2018,"57.000,00","57.000,00","57.000,00","57.000,00","0,00",0.0,4.312.620
09.5.2018,"57.000,00","57.000,00","57.000,00","57.000,00","2,70",1.0,57.000
08.5.2018,"55.502,00","55.502,00","55.502,00","55.502,00","0,00",0.0,3.300.000
07.5.2018,"55.502,00","55.502,00","55.502,00","55.502,00","0,00",0.0,3.698.500
04.5.2018,"55.502,00","55.502,00","55.502,00","55.502,00","0,00",3.0,166.506
03.5.2018,"55.500,00","55.500,00","55.500,00","55.500,00","0,00",0.0,4.096.800
02.5.2018,"55.500,00","55.500,00","55.500,00","55.500,00","0,00",1.0,1.776.000
30.4.2018,"55.500,00","55.500,00","55.500,00","55.500,00","0,00",0.0,0
27.4.2018,"55.500,00","55.500,00","55.500,00","55.500,00","0,00",0.0,0
26.4.2018,"55.500,00","55.500,00","55.500,00","55.500,00","0,00",0.0,0
25.4.2018,"55.500,00","55.500,00","55.500,00","55.500,00","0,00",0.0,0
24.4.2018,"55.500,00","55.500,00","55.500,00","55.500,00","0,00",0.0,0
23.4.2018,"55.500,00","55.500,00","55.500,00","55.500,00","0,00",0.0,0
20.4.2018,"55.500,00","55.500,00","55.500,00","55.500,00","0,00",0.0,0
19.4.2018,"55.500,00","55.500,00","55.500,00","55.500,00","0,00",0.0,0
18.4.2018,"55.500,00","55.500,00","55.500,00","55.500,00","0,91",1.0,55.500
17.4.2018,"55.000,00","55.000,00","55.000,00","55.000,00","-10,67",8.0,440.000
16.4.2018,"62.000,00","62.000,00","62.000,00","61.571,43","0,00",0.0,0
13.4.2018,"62.000,00","62.000,00","62.000,00","61.571,43","0,00",0.0,0
12.4.2018,"62.000,00","62.000,00","62.000,00","61.571,43","0,00",0.0,0
11.4.2018,"62.000,00","62.000,00","62.000,00","61.571,43","0,00",0.0,0
10.4.2018,"62.000,00","62.000,00","62.000,00","61.571,43","0,00",0.0,0
05.4.2018,"62.000,00","62.000,00","62.000,00","61.571,43","0,00",0.0,0
04.4.2018,"62.000,00","62.000,00","62.000,00","61.571,43","0,00",0.0,0
