Datum,Last Transaction,Maximum,Minimum,Average,Change,Amount,Total
14.8.2019,"11.078,00","11.078,00","11.078,00","11.078,00","0,00",0.0,0
13.8.2019,"11.078,00","11.078,00","11.078,00","11.078,00","0,00",0.0,0
12.8.2019,"11.078,00","11.078,00","11.078,00","11.078,00","0,00",0.0,0
09.8.2019,"11.078,00","11.078,00","11.078,00","11.078,00","0,00",0.0,0
08.8.2019,"11.078,00","11.078,00","11.078,00","11.078,00","0,00",0.0,0
07.8.2019,"11.078,00","11.078,00","11.078,00","11.078,00","0,00",0.0,0
06.8.2019,"11.078,00","11.078,00","11.078,00","11.078,00","0,00",0.0,0
05.8.2019,"11.078,00","11.078,00","11.078,00","11.078,00","0,00",0.0,0
01.8.2019,"11.078,00","11.078,00","11.078,00","11.078,00","0,00",0.0,0
31.7.2019,"11.078,00","11.078,00","11.078,00","11.078,00","0,00",0.0,0
30.7.2019,"11.078,00","11.078,00","11.078,00","11.078,00","0,00",0.0,0
29.7.2019,"11.078,00","11.078,00","11.078,00","11.078,00","0,00",0.0,0
26.7.2019,"11.078,00","11.078,00","11.078,00","11.078,00","-13,45",5.0,55.390
25.7.2019,"12.800,00","12.800,00","12.800,00","12.800,00","0,00",0.0,0
24.7.2019,"12.800,00","12.800,00","12.800,00","12.800,00","0,00",0.0,0
23.7.2019,"12.800,00","12.800,00","12.800,00","12.800,00","0,00",0.0,0
22.7.2019,"12.800,00","12.800,00","12.800,00","12.800,00","-8,57",5.0,64.000
19.7.2019,"14.000,00","14.000,00","14.000,00","14.000,00","0,00",0.0,0
18.7.2019,"14.000,00","14.000,00","14.000,00","14.000,00","0,00",0.0,0
17.7.2019,"14.000,00","14.000,00","14.000,00","14.000,00","0,00",0.0,0
16.7.2019,"14.000,00","14.000,00","14.000,00","14.000,00","0,00",0.0,0
15.7.2019,"14.000,00","14.000,00","14.000,00","14.000,00","0,00",0.0,0
12.7.2019,"14.000,00","14.000,00","14.000,00","14.000,00","0,00",0.0,0
11.7.2019,"14.000,00","14.000,00","14.000,00","14.000,00","0,00",0.0,0
10.7.2019,"14.000,00","14.000,00","14.000,00","14.000,00","0,00",0.0,0
09.7.2019,"14.000,00","14.000,00","14.000,00","14.000,00","0,00",0.0,0
08.7.2019,"14.000,00","14.000,00","14.000,00","14.000,00","0,00",0.0,0
05.7.2019,"14.000,00","14.000,00","14.000,00","14.000,00","0,00",0.0,0
04.7.2019,"14.000,00","14.000,00","14.000,00","14.000,00","0,00",0.0,0
03.7.2019,"14.000,00","14.000,00","14.000,00","14.000,00","30,23",7.0,98.000
02.7.2019,"10.750,00","10.750,00","10.750,00","10.750,00","0,00",0.0,0
01.7.2019,"10.750,00","10.750,00","10.750,00","10.750,00","0,00",0.0,0
28.6.2019,"10.750,00","10.750,00","10.750,00","10.750,00","0,00",0.0,0
27.6.2019,"10.750,00","10.750,00","10.750,00","10.750,00","0,00",0.0,0
26.6.2019,"10.750,00","10.750,00","10.750,00","10.750,00","0,00",0.0,0
25.6.2019,"10.750,00","10.750,00","10.750,00","10.750,00","0,47",6.0,64.500
24.6.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
21.6.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
20.6.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
19.6.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
18.6.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
17.6.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
13.6.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
12.6.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
11.6.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
10.6.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
07.6.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
06.6.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
05.6.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
03.6.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
31.5.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
30.5.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
29.5.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
28.5.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
27.5.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
23.5.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
22.5.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
21.5.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
20.5.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
17.5.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
16.5.2019,"10.700,00","10.700,00","10.700,00","10.700,00","-0,71",5.0,53.500
15.5.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
14.5.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
13.5.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
10.5.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
09.5.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
08.5.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
07.5.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
06.5.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
03.5.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
02.5.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
30.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
25.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
24.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
23.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
22.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
19.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
18.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
17.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
16.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
15.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
12.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
11.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
10.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
09.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
08.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
05.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
04.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
03.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
02.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
01.4.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
29.3.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
28.3.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
27.3.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
26.3.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
25.3.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
22.3.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
21.3.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
20.3.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
19.3.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
18.3.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
15.3.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,00",0.0,0
14.3.2019,"10.777,00","10.777,00","10.777,00","10.777,00","0,72",12.0,129.324
13.3.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
12.3.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
11.3.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
08.3.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
07.3.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
06.3.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
05.3.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
04.3.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
01.3.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
28.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
27.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
26.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
25.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
22.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
21.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
20.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
19.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
18.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
15.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
14.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
13.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
12.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
11.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
08.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
07.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
06.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
05.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
04.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","0,00",0.0,0
01.2.2019,"10.700,00","10.700,00","10.700,00","10.700,00","-2,63",5.0,53.500
31.1.2019,"10.989,00","10.989,00","10.989,00","10.989,00","0,00",0.0,0
30.1.2019,"10.989,00","10.989,00","10.989,00","10.989,00","0,00",0.0,0
29.1.2019,"10.989,00","10.989,00","10.989,00","10.989,00","0,00",0.0,0
28.1.2019,"10.989,00","10.989,00","10.989,00","10.989,00","8,58",5.0,54.945
25.1.2019,"10.121,00","10.121,00","10.121,00","10.121,00","0,00",0.0,0
24.1.2019,"10.121,00","10.121,00","10.121,00","10.121,00","0,00",0.0,0
23.1.2019,"10.121,00","10.121,00","10.121,00","10.121,00","0,00",0.0,0
22.1.2019,"10.121,00","10.121,00","10.121,00","10.121,00","0,00",0.0,0
21.1.2019,"10.121,00","10.121,00","10.121,00","10.121,00","0,00",0.0,0
18.1.2019,"10.121,00","10.121,00","10.121,00","10.121,00","0,00",0.0,0
17.1.2019,"10.121,00","10.121,00","10.121,00","10.121,00","0,00",0.0,0
16.1.2019,"10.121,00","10.121,00","10.121,00","10.121,00","0,00",0.0,0
15.1.2019,"10.121,00","10.121,00","10.121,00","10.121,00","0,00",0.0,0
14.1.2019,"10.121,00","10.121,00","10.121,00","10.121,00","0,00",0.0,0
11.1.2019,"10.121,00","10.121,00","10.121,00","10.121,00","0,00",0.0,0
10.1.2019,"10.121,00","10.121,00","10.121,00","10.121,00","0,00",0.0,0
09.1.2019,"10.121,00","10.121,00","10.121,00","10.121,00","0,00",0.0,0
08.1.2019,"10.121,00","10.121,00","10.121,00","10.121,00","7,32",2.0,20.242
04.1.2019,"9.431,00","9.431,00","9.431,00","9.431,00","0,00",0.0,0
03.1.2019,"9.431,00","9.431,00","9.431,00","9.431,00","0,00",0.0,0
02.1.2019,"9.431,00","9.431,00","9.431,00","9.431,00","0,00",0.0,0
28.12.2018,"9.431,00","9.431,00","9.431,00","9.431,00","0,00",0.0,0
27.12.2018,"9.431,00","9.431,00","9.431,00","9.431,00","-0,20",5.0,47.155
26.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
25.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
24.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
21.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
20.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
19.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
18.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
17.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
14.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
13.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
12.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
11.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
10.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
07.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
06.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
05.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","0,00",0.0,0
04.12.2018,"9.450,00","9.450,00","9.450,00","9.450,00","-2,60",58.0,548.100
03.12.2018,"9.702,00","9.702,00","9.702,00","9.702,00","5,46",5.0,48.510
30.11.2018,"9.200,00","9.200,00","9.200,00","9.200,00","0,00",0.0,0
29.11.2018,"9.200,00","9.200,00","9.200,00","9.200,00","0,00",0.0,0
28.11.2018,"9.200,00","9.200,00","9.200,00","9.200,00","0,00",0.0,0
27.11.2018,"9.200,00","9.200,00","9.200,00","9.200,00","0,00",0.0,0
26.11.2018,"9.200,00","9.200,00","9.200,00","9.200,00","0,00",0.0,0
23.11.2018,"9.200,00","9.200,00","9.200,00","9.200,00","0,00",0.0,0
22.11.2018,"9.200,00","9.200,00","9.200,00","9.200,00","0,00",0.0,0
21.11.2018,"9.200,00","9.200,00","9.200,00","9.200,00","0,00",0.0,0
20.11.2018,"9.200,00","9.200,00","9.200,00","9.200,00","0,00",0.0,0
19.11.2018,"9.200,00","9.200,00","9.200,00","9.200,00","0,12",10.0,92.000
16.11.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
15.11.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",2.0,18.378
14.11.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
13.11.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
12.11.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
09.11.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
08.11.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
07.11.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
06.11.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
05.11.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
02.11.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
01.11.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
31.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
30.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
29.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
26.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
25.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
24.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
22.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
19.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
18.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
17.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
16.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
15.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
12.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
10.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
09.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
08.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
05.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
04.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
03.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
02.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
01.10.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
28.9.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
27.9.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
26.9.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
25.9.2018,"9.189,00","9.189,00","9.189,00","9.189,00","0,00",0.0,0
24.9.2018,"9.189,00","9.189,00","9.189,00","9.189,00","4,81",3.0,27.567
21.9.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
20.9.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
19.9.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
18.9.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
17.9.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
14.9.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
13.9.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
12.9.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
11.9.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
10.9.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
07.9.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
06.9.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
05.9.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
04.9.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
03.9.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
31.8.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
30.8.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
29.8.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
27.8.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
24.8.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
23.8.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
22.8.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
21.8.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
20.8.2018,"8.767,00","8.767,00","8.767,00","8.767,00","0,00",0.0,0
17.8.2018,"8.767,00","8.767,00","8.767,00","8.767,00","3,00",84.0,736.428
16.8.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
15.8.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
14.8.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
13.8.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
10.8.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
09.8.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
08.8.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
07.8.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
06.8.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",15.0,127.680
03.8.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
01.8.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
31.7.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
30.7.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
27.7.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
26.7.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
25.7.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
24.7.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
23.7.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
20.7.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
19.7.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
18.7.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,00",0.0,0
17.7.2018,"8.512,00","8.512,00","8.512,00","8.512,00","0,11",9.0,76.608
16.7.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
13.7.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
12.7.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
11.7.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
10.7.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
09.7.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
06.7.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
05.7.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
04.7.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
03.7.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
02.7.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
29.6.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
28.6.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
27.6.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
26.6.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
25.6.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
22.6.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
21.6.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
20.6.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
19.6.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,00",0.0,0
18.6.2018,"8.503,00","8.503,00","8.503,00","8.503,00","0,02",2.0,17.006
14.6.2018,"8.501,00","8.501,00","8.501,00","8.501,00","0,00",0.0,0
13.6.2018,"8.501,00","8.501,00","8.501,00","8.501,00","0,00",0.0,0
12.6.2018,"8.501,00","8.501,00","8.501,00","8.501,00","0,00",0.0,0
11.6.2018,"8.501,00","8.501,00","8.501,00","8.501,00","0,00",0.0,0
08.6.2018,"8.501,00","8.501,00","8.501,00","8.501,00","0,00",0.0,0
07.6.2018,"8.501,00","8.501,00","8.501,00","8.501,00","0,00",0.0,0
06.6.2018,"8.501,00","8.501,00","8.501,00","8.501,00","0,00",0.0,0
05.6.2018,"8.501,00","8.501,00","8.501,00","8.501,00","0,00",0.0,0
04.6.2018,"8.501,00","8.501,00","8.501,00","8.501,00","0,00",0.0,0
01.6.2018,"8.501,00","8.501,00","8.501,00","8.501,00","0,00",0.0,0
31.5.2018,"8.501,00","8.501,00","8.501,00","8.501,00","0,00",0.0,0
30.5.2018,"8.501,00","8.501,00","8.501,00","8.501,00","0,00",0.0,0
29.5.2018,"8.501,00","8.501,00","8.501,00","8.501,00","0,00",0.0,0
28.5.2018,"8.501,00","8.501,00","8.501,00","8.501,00","-2,51",4.0,34.004
23.5.2018,"8.720,00","8.720,00","8.720,00","8.720,00","0,00",0.0,0
22.5.2018,"8.720,00","8.720,00","8.720,00","8.720,00","0,00",0.0,0
21.5.2018,"8.720,00","8.720,00","8.720,00","8.720,00","0,00",0.0,0
18.5.2018,"8.720,00","8.720,00","8.720,00","8.720,00","0,00",0.0,0
17.5.2018,"8.720,00","8.720,00","8.720,00","8.720,00","0,00",0.0,0
16.5.2018,"8.720,00","8.720,00","8.720,00","8.720,00","0,00",0.0,0
15.5.2018,"8.720,00","8.720,00","8.720,00","8.720,00","8,58",10.0,87.200
14.5.2018,"8.031,00","8.031,00","8.031,00","8.031,00","0,00",0.0,0
11.5.2018,"8.031,00","8.031,00","8.031,00","8.031,00","0,00",0.0,0
10.5.2018,"8.031,00","8.031,00","8.031,00","8.031,00","0,00",0.0,0
09.5.2018,"8.031,00","8.031,00","8.031,00","8.031,00","0,00",10.0,80.310
08.5.2018,"8.031,00","8.031,00","8.031,00","8.031,00","0,00",0.0,0
07.5.2018,"8.031,00","8.031,00","8.031,00","8.031,00","0,00",3.0,24.093
04.5.2018,"8.031,00","8.031,00","8.031,00","8.031,00","0,00",0.0,0
03.5.2018,"8.031,00","8.031,00","8.031,00","8.031,00","0,00",0.0,0
02.5.2018,"8.031,00","8.031,00","8.031,00","8.031,00","0,01",3.0,24.093
30.4.2018,"8.030,00","8.030,00","8.030,00","8.030,00","0,00",0.0,0
27.4.2018,"8.030,00","8.030,00","8.030,00","8.030,00","0,00",0.0,0
26.4.2018,"8.030,00","8.030,00","8.030,00","8.030,00","0,00",0.0,0
25.4.2018,"8.030,00","8.030,00","8.030,00","8.030,00","0,00",0.0,0
24.4.2018,"8.030,00","8.030,00","8.030,00","8.030,00","0,00",0.0,0
23.4.2018,"8.030,00","8.030,00","8.030,00","8.030,00","0,00",0.0,0
20.4.2018,"8.030,00","8.030,00","8.030,00","8.030,00","0,00",0.0,0
19.4.2018,"8.030,00","8.030,00","8.030,00","8.030,00","0,00",0.0,0
18.4.2018,"8.030,00","8.030,00","8.030,00","8.030,00","0,00",0.0,0
17.4.2018,"8.030,00","8.030,00","8.030,00","8.030,00","0,00",0.0,0
16.4.2018,"8.030,00","8.030,00","8.030,00","8.030,00","0,00",0.0,0
13.4.2018,"8.030,00","8.030,00","8.030,00","8.030,00","0,00",0.0,0
